Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
 
Open Ended Schemes(Debt Scheme - Banking and PSU Fund)
 
Aditya Birla Sun Life Mutual Fund
120356;INF205K01LY2;INF205K01LZ9;Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment);44.11;01-Mar-2024
106144;INF205K01247;-;Invesco India Large & Mid Cap Fund - Growth;75.33;01-Mar-2024
106143;INF205K01262;INF205K01254;Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment);37.32;01-Mar-2024
 
Kotak Mahindra Mutual Fund
 
103234;INF174K01187;-;Kotak Equity Opportunities Fund - Growth;284.846;01-Mar-2024
120158;INF174K01LF9;-;Kotak Equity Opportunities Fund - Growth - Direct;322.172;01-Mar-2024
103233;INF174K01203;INF174K01195;Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option;49.695;01-Mar-2024
120157;INF174K01LG7;-;Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option - Direct;56.85;01-Mar-2024
 
LIC Mutual Fund
 
133710;INF767K01NE9;-;LIC MF Large & Mid Cap Fund-Direct Plan-Growth;35.8525;01-Mar-2024
133709;INF767K01ND1;INF767K01NF6;LIC MF Large & Mid Cap Fund-Direct Plan-IDCW;28.4487;01-Mar-2024
133711;INF767K01NB5;-;LIC MF Large & Mid Cap Fund-Regular Plan-Growth;31.7425;01-Mar-2024
133712;INF767K01NA7;INF767K01NC3;LIC MF Large & Mid Cap Fund-Regular Plan-IDCW;25.7004;01-Mar-2024
 
Mahindra Manulife Mutual Fund
 
147841;INF174V01960;INF174V01952;Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW;23.0028;01-Mar-2024
147840;INF174V01945;-;Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth;26.8916;01-Mar-2024
147843;INF174V01911;-;Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth;24.9205;01-Mar-2024
147842;INF174V01937;INF174V01929;Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW;21.1303;01-Mar-2024
 
Mirae Asset Mutual Fund
 
118834;INF769K01BI1;-;Mirae Asset Large & Midcap Fund - Direct Plan - Growth;145.330;01-Mar-2024
118835;INF769K01BJ9;INF769K01BK7;Mirae Asset Large & Midcap Fund - Direct Plan - IDCW;79.533;01-Mar-2024
112932;INF769K01101;-;Mirae Asset Large & Midcap Fund - Regular Plan - Growth;130.801;01-Mar-2024
112931;INF769K01127;INF769K01119;Mirae Asset Large & Midcap Fund - Regular Plan - IDCW;46.923;01-Mar-2024
 
Motilal Oswal Mutual Fund
 
147704;INF247L01999;-;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;27.0874;01-Mar-2024
147701;INF247L01965;-;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;25.2624;01-Mar-2024
147706;INF247L01AB3;INF247L01AA5;Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment;23.4633;01-Mar-2024
147703;INF247L01981;INF247L01973;Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment;22.1858;01-Mar-2024
 
Navi Mutual Fund
 
141414;INF959L01CR5;INF959L01CS3;Navi Large & Midcap Fund - Direct Annual IDCW Payout;34.9251;01-Mar-2024
141415;INF959L01CP9;INF959L01CQ7;Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout;34.9561;01-Mar-2024
135679;INF959L01CI4;INF959L01CJ2;Navi Large & Midcap Fund - Direct Normal IDCW Payout;35.043;01-Mar-2024
141411;INF959L01CV7;INF959L01CW5;Navi Large & Midcap Fund - Regular Annual IDCW payout;31.3182;01-Mar-2024
141410;INF959L01CT1;INF959L01CU9;NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout;30.458;01-Mar-2024
135680;INF959L01CL8;INF959L01CM6;Navi Large & Midcap Fund - Regular Normal IDCW Payout;30.4469;01-Mar-2024
135677;INF959L01CH6;-;Navi Large & Midcap Fund- Direct Plan- Growth Option;35.4699;01-Mar-2024
135678;INF959L01CK0;-;Navi Large & Midcap Fund- Regular Plan- Growth Option;30.4503;01-Mar-2024
 
Nippon India Mutual Fund
 
118676;INF204K01F04;INF204K01F12;NIPPON INDIA VISION FUND - DIRECT Plan - IDCW Option;65.8651;01-Mar-2024
118675;INF204K01E96;-;Nippon India Vision Fund - Direct Plan Growth Plan - Bonus Option;217.2354;01-Mar-2024
118678;INF204K01F20;-;Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option;1281.3050;01-Mar-2024
100378;INF204K01372;INF204K01380;NIPPON INDIA VISION FUND - IDCW Option;58.8504;01-Mar-2024
106255;INF204K01331;INF204K01349;Nippon India Vision Fund Institutional Dividend Plan;258.7308;04-Jun-2018
100379;INF204K01398;-;Nippon India Vision Fund-GROWTH PLAN-Bonus Option;202.2328;01-Mar-2024
100380;INF204K01406;-;Nippon India Vision Fund-GROWTH PLAN-Growth Option;1200.7205;01-Mar-2024
 
PGIM India Mutual Fund
 
152382;INF663L01Y12;-;PGIM India Large and Midcap Fund - Direct Plan - Growth Option;10.28;01-Mar-2024
152384;INF663L01Y20;INF663L01Y38;PGIM India Large and Midcap Fund - Direct Plan - IDCW option;10.28;01-Mar-2024
152383;INF663L01X88;-;PGIM India Large and Midcap Fund - Regular Plan - Growth Option;10.27;01-Mar-2024
152385;INF663L01X96;INF663L01Y04;PGIM India Large and Midcap Fund - Regular Plan - IDCW Option;10.27;01-Mar-2024
 
quant Mutual Fund
 
104515;INF966L01424;-;quant Large & Mid Cap Fund - Bonus Option - Regular Plan;111.0822;01-Mar-2024
120824;INF966L01655;-;quant Large & Mid Cap Fund - Bonus Option-Direct Plan;111.0822;01-Mar-2024
104513;INF966L01341;-;quant Large & Mid Cap Fund - Growth Option;110.8794;01-Mar-2024
120826;INF966L01648;-;quant Large & Mid Cap Fund - Growth Option-Direct Plan;119.2646;01-Mar-2024
120825;INF966L01622;INF966L01630;quant Large & Mid Cap Fund - IDCW Option - Direct Plan;55.5439;01-Mar-2024
104514;INF966L01325;INF966L01333;quant Large & Mid Cap Fund - IDCW Option - Regular Plan;67.5748;01-Mar-2024
 
SBI Mutual Fund
 
119720;INF200K01UH9;INF200K01UI7;SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);286.7395;29-Feb-2024
101530;INF200K01289;INF200K01297;SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);231.8928;29-Feb-2024
119721;INF200K01UJ5;-;SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth;550.1222;29-Feb-2024
103024;INF200K01305;-;SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth;513.2858;29-Feb-2024
 
Sundaram Mutual Fund
 
119565;INF903J01PP3;INF903J01PQ1;Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW);32.1982;01-Mar-2024
119566;INF903J01PR9;-;Sundaram Large and Midcap Fund Direct Plan - Growth;80.6235;01-Mar-2024
105001;INF903J01DT1;-;Sundaram Large and Midcap Fund Regular Plan - Growth;72.7319;01-Mar-2024
105000;INF903J01DU9;INF903J01DV7;Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW);28.4338;01-Mar-2024
 
Tata Mutual Fund
 
119202;INF277K01MK8;-;Tata Large & MId Cap Fund -Direct Plan- Growth Option;520.2945;01-Mar-2024
119201;INF277K01MI2;INF277K01MJ0;Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option;101.9441;01-Mar-2024
101823;INF277K01DH3;INF277K01410;Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option;74.6943;01-Mar-2024
101824;INF277K01428;-;Tata Large & Mid Cap Fund- Regular Plan - Growth Option;463.3886;01-Mar-2024
 
Union Mutual Fund
 
147750;INF582M01GA0;-;Union Large & Midcap Fund - Direct Plan - Growth Option;23.13;01-Mar-2024
147751;INF582M01GC6;INF582M01GB8;Union Large & Midcap Fund - Direct Plan - IDCW Option;23.13;01-Mar-2024
147748;INF582M01GD4;-;Union Large & Midcap Fund - Regular Plan - Growth Option;22.01;01-Mar-2024
147749;INF582M01GG7;INF582M01GF9;Union Large & Midcap Fund - Regular Plan - IDCW Option;22.01;01-Mar-2024
 
UTI Mutual Fund
 
120665;INF789F01UG3;-;UTI Large & Mid Cap Fund - Direct Plan - Growth Option;153.8445;01-Mar-2024
120664;INF789F01UE8;INF789F01UF5;UTI Large & Mid Cap Fund - Direct Plan - IDCW;75.6005;01-Mar-2024
100664;INF789F01869;-;UTI Large & Mid Cap Fund - Regular Plan - Growth Option;145.4063;01-Mar-2024
100663;INF189A01046;INF789F01851;UTI Large & Mid Cap Fund - Regular Plan - IDCW;70.8353;01-Mar-2024
 
WhiteOak Capital Mutual Fund
 
152226;INF03VN01845;-;Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth;10.770;01-Mar-2024
152225;INF03VN01837;-;Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth;10.733;01-Mar-2024
 
Open Ended Schemes(Equity Scheme - Large Cap Fund)
 
Aditya Birla Sun Life Mutual Fund
 
119528;INF209K01YY7;-;Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan;495.44;01-Mar-2024
119527;INF209K01YX9;INF209K01YW1;Aditya Birla Sun Life Frontline Equity Fund-DIRECT - IDCW;91.21;01-Mar-2024
103174;INF209K01BR9;-;Aditya Birla Sun Life Frontline Equity Fund-Growth;452.45;01-Mar-2024
103173;INF209K01BO6;INF209K01EC5;Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW;38.55;01-Mar-2024
 
Axis Mutual Fund
 
120465;INF846K01DP8;-;Axis Bluechip Fund - Direct Plan - Growth;60.58;01-Mar-2024
120466;INF846K01DN3;INF846K01DO1;Axis Bluechip Fund - Direct Plan - IDCW;24.94;01-Mar-2024
112277;INF846K01164;-;Axis Bluechip Fund - Regular Plan - Growth;53.32;01-Mar-2024
112278;INF846K01172;INF846K01180;Axis Bluechip Fund - Regular Plan - IDCW;17.74;01-Mar-2024
 
Bandhan Mutual Fund
 
108799;INF194K01516;-;BANDHAN Large Cap Fund - Regular Plan - Growth;66.145;01-Mar-2024
108800;INF194K01490;INF194K01508;BANDHAN Large Cap Fund - Regular Plan - IDCW;22.500;01-Mar-2024
118479;INF194K01Z44;-;BANDHAN Large Cap Fund-Direct Plan-Growth;74.764;01-Mar-2024
118478;INF194K01Z51;INF194K01Z69;BANDHAN Large Cap Fund-Direct Plan-IDCW;29.045;01-Mar-2024
 
Bank of India Mutual Fund
 
148980;INF761K01FL3;-;BANK OF INDIA Bluechip Fund Direct Plan Growth;15.47;01-Mar-2024
148981;INF761K01FK5;INF761K01FM1;BANK OF INDIA Bluechip Fund Direct Plan IDCW;15.45;01-Mar-2024
148982;INF761K01FO7;-;BANK OF INDIA Bluechip Fund Regular Plan Growth;14.97;01-Mar-2024
148983;INF761K01FN9;INF761K01FP4;BANK OF INDIA Bluechip Fund Regular Plan IDCW;14.97;01-Mar-2024
 
Baroda BNP Paribas Mutual Fund
 
150187;INF251K01HN7;-;BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option;221.8732;01-Mar-2024
150188;INF251K01HL1;INF251K01HM9;BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - IDCW Option;29.5829;01-Mar-2024
150186;INF251K01910;INF251K01902;BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option;25.0277;01-Mar-2024
150185;INF251K01894;-;BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option;195.5024;01-Mar-2024
 
Canara Robeco Mutual Fund
 
118269;INF760K01FR2;-;CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - GROWTH OPTION;60.8500;01-Mar-2024
118270;INF760K01FP6;INF760K01FQ4;CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);49.0400;01-Mar-2024
113221;INF760K01AR3;-;CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION;53.5300;01-Mar-2024
113222;INF760K01AS1;INF760K01AT9;CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);27.3400;01-Mar-2024
 
DSP Mutual Fund
 
119250;INF740K01PR3;-;DSP Top 100 Equity Fund - Direct Plan - Growth;421.736;01-Mar-2024
119249;INF740K01PS1;INF740K01PT9;DSP Top 100 Equity Fund - Direct Plan - IDCW;29.156;01-Mar-2024
101635;INF740K01243;-;DSP Top 100 Equity Fund - Regular Plan - Growth;390.463;01-Mar-2024
101636;INF740K01227;INF740K01235;DSP Top 100 Equity Fund - Regular Plan - IDCW;25.745;01-Mar-2024
 
Edelweiss Mutual Fund
 
118616;INF754K01BT0;INF754K01BU8;Edelweiss Large Cap Fund - Direct Plan - IDCW Option;36.73;01-Mar-2024
118617;INF754K01BW4;-;Edelweiss Large Cap Fund - Direct Plan-Growth option;83.56;01-Mar-2024
111938;INF754K01053;INF754K01061;Edelweiss Large Cap Fund - Plan B - IDCW Option;75.68;01-Mar-2024
111939;INF754K01095;INF754K01103;Edelweiss Large Cap Fund - Plan C - IDCW Option;60.33;01-Mar-2024
111940;INF754K01046;-;Edelweiss Large Cap Fund - Regular Plan - Growth Option;74.34;01-Mar-2024
111936;INF754K01012;INF754K01020;Edelweiss Large Cap Fund - Regular Plan - IDCW Option;27.24;01-Mar-2024
111935;INF754K01087;-;Edelweiss Large Cap Fund -Plan B - Growth option;74.8;01-Mar-2024
111937;INF754K01129;-;Edelweiss Large Cap Fund -Plan C - Growth option;73.82;01-Mar-2024
 
Franklin Templeton Mutual Fund
 
118462;INF090I01FO5;INF090I01FP2;Franklin India BLUECHIP FUND - Direct - IDCW ;50.7536;29-Feb-2024
100470;INF090I01155;INF090I01163;Franklin India BLUECHIP FUND - IDCW ;44.1323;29-Feb-2024
118531;INF090I01FN7;-;Franklin India Bluechip Fund- Direct - Growth;953.5155;29-Feb-2024
100471;INF090I01171;-;Franklin India Bluechip Fund-Growth;870.5449;29-Feb-2024
 
Groww Mutual Fund
 
119133;INF666M01600;-;Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option;45.55;01-Mar-2024
116547;INF666M01162;-;Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option;38.75;01-Mar-2024
119134;INF666M01626;INF666M01618;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);26.4;01-Mar-2024
140814;INF666M01CQ6;INF666M01CR4;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment);25.62;01-Mar-2024
140809;INF666M01CM5;INF666M01CN3;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);20.36;01-Mar-2024
140811;INF666M01CO1;INF666M01CP8;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);25.43;01-Mar-2024
116548;INF666M01188;INF666M01170;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);21.83;01-Mar-2024
140813;INF666M01CW4;INF666M01CX2;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);23.26;01-Mar-2024
140810;INF666M01CS2;INF666M01CT0;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);22.32;01-Mar-2024
140812;INF666M01CU8;INF666M01CV6;Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);23.13;01-Mar-2024
 
HDFC Mutual Fund
 
119018;INF179K01YV8;-;HDFC Top 100 Fund - Growth Option - Direct Plan;1101.643;01-Mar-2024
102000;INF179K01BE2;-;HDFC Top 100 Fund - Growth Option - Regular Plan;1027.068;01-Mar-2024
119017;INF179K01YT2;INF179K01YU0;HDFC Top 100 Fund - IDCW Option - Direct Plan;66.112;01-Mar-2024
102001;INF179K01BC6;INF179K01BD4;HDFC Top 100 Fund - IDCW Option - Regular Plan;57.445;01-Mar-2024
 
HSBC Mutual Fund
 
120030;INF336L01CM7;-;HSBC Large Cap Fund - Direct Growth;465.1497;01-Mar-2024
120029;INF336L01CK1;INF336L01CL9;HSBC Large Cap Fund - Direct IDCW;42.1925;01-Mar-2024
101594;INF336L01016;-;HSBC Large Cap Fund - Regular Growth;424.1450;01-Mar-2024
101593;INF336L01024;INF336L01032;HSBC Large Cap Fund - Regular IDCW;45.0495;01-Mar-2024
 
ICICI Prudential Mutual Fund
 
120586;INF109K016L0;-;ICICI Prudential Bluechip Fund - Direct Plan - Growth;103.79;01-Mar-2024
120585;INF109K014L5;INF109K015L2;ICICI Prudential Bluechip Fund - Direct Plan - IDCW;57.20;01-Mar-2024
108466;INF109K01BL4;-;ICICI Prudential Bluechip Fund - Growth;95.26;01-Mar-2024
108465;INF109K01EP9;INF109K01BM2;ICICI Prudential Bluechip Fund - IDCW;30.41;01-Mar-2024
108467;INF109K01BN0;-;ICICI Prudential Bluechip Fund - Institutional Option - I - Growth;37.59;24-Apr-2020
 
Invesco Mutual Fund
 
120392;INF205K01LB0;-;Invesco India Largecap Fund - Direct Plan - Growth;69.1;01-Mar-2024
120393;INF205K01KZ1;INF205K01LA2;Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment);33.35;01-Mar-2024
112098;INF205K01304;-;Invesco India Largecap Fund - Growth;58.68;01-Mar-2024
112099;INF205K01320;INF205K01312;Invesco India Largecap Fund - IDCW (Payout / Reinvestment);27.1;01-Mar-2024
 
ITI Mutual Fund
 
148353;INF00XX01804;-;ITI Large Cap Fund - Direct Plan - Growth Option;17.4392;01-Mar-2024
148352;INF00XX01812;INF00XX01820;ITI Large Cap Fund - Direct Plan - IDCW Option;17.4392;01-Mar-2024
148351;INF00XX01770;-;ITI Large Cap Fund - Regular Plan - Growth Option;16.2829;01-Mar-2024
148354;INF00XX01788;INF00XX01796;ITI Large Cap Fund - Regular Plan - IDCW Option;16.2829;01-Mar-2024
 
JM Financial Mutual Fund
 
134958;INF192K01JU4;INF192K01JV2;JM Large Cap Fund (Direct) - Annual IDCW;66.7933;01-Mar-2024
120490;INF192K01BZ0;-;JM Large Cap Fund (Direct) - Growth Option;162.1503;01-Mar-2024
134957;INF192K01JR0;INF192K01JZ3;JM Large Cap Fund (Direct) - Half Yearly IDCW ;66.3273;01-Mar-2024
120489;INF192K01BX5;INF192K01BY3;JM Large Cap Fund (Direct) - IDCW;65.1024;01-Mar-2024
134956;INF192K01JJ7;INF192K01JK5;JM Large Cap Fund (Direct) - Monthly IDCW ;66.1889;01-Mar-2024
134960;INF192K01JN9;INF192K01JO7;JM Large Cap Fund (Direct) - Quarterly IDCW;66.8053;01-Mar-2024
134961;INF192K01JS8;INF192K01JT6;JM Large Cap Fund (Regular) - Annual IDCW;28.9081;01-Mar-2024
100219;INF192K01601;-;JM Large Cap Fund (Regular) - Growth Option;144.8114;01-Mar-2024
134955;INF192K01JP4;INF192K01JQ2;JM Large Cap Fund (Regular) - Half Yearly IDCW;23.7397;01-Mar-2024
100218;INF192K01585;INF192K01593;JM Large Cap Fund (Regular) - IDCW ;28.1120;01-Mar-2024
134959;INF192K01JH1;INF192K01JI9;JM Large Cap Fund (Regular) - Monthly IDCW;22.5015;01-Mar-2024
134954;INF192K01JL3;INF192K01JM1;JM Large Cap Fund (Regular) - Quarterly IDCW;32.6807;01-Mar-2024
 
Kotak Mahindra Mutual Fund
 
114458;INF174K01153;-;Kotak Bluechip Fund - Growth;490.575;01-Mar-2024
120152;INF174K01KW6;-;Kotak Bluechip Fund - Growth - Direct;555.442;01-Mar-2024
120153;INF174K01KY2;INF174K01KX4;Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct;73.459;01-Mar-2024
114457;INF174K01179;INF174K01161;Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option;63.325;01-Mar-2024
 
LIC Mutual Fund
 
120267;INF767K01EJ7;-;LIC MF Large Cap Fund-Direct Plan-Growth;54.5053;01-Mar-2024
120268;INF767K01EI9;INF767K01EK5;LIC MF Large Cap Fund-Direct Plan-IDCW;34.3282;01-Mar-2024
106871;INF767K01105;-;LIC MF Large Cap Fund-Regular Plan-Growth;48.7269;01-Mar-2024
100332;INF767K01097;INF767K01089;LIC MF Large Cap Fund-Regular Plan-IDCW;29.428;01-Mar-2024
 
Mahindra Manulife Mutual Fund
 
146550;INF174V01747;INF174V01739;Mahindra Manulife Large Cap Fund - Direct Plan - IDCW;18.7674;01-Mar-2024
146549;INF174V01721;-;Mahindra Manulife Large Cap Fund - Direct Plan -Growth;22.1717;01-Mar-2024
146551;INF174V01697;-;Mahindra Manulife Large Cap Fund - Regular Plan - Growth;20.2240;01-Mar-2024
146548;INF174V01713;INF174V01705;Mahindra Manulife Large Cap Fund - Regular Plan - IDCW;16.9175;01-Mar-2024
 
Mirae Asset Mutual Fund
 
118825;INF769K01AX2;-;Mirae Asset Large Cap Fund - Direct Plan - Growth;107.581;01-Mar-2024
107578;INF769K01010;-;Mirae Asset Large Cap Fund - Growth Plan;96.727;01-Mar-2024
118826;INF769K01AY0;INF769K01AZ7;Mirae Asset Large Cap Fund Direct IDCW;66.257;01-Mar-2024
107579;INF769K01036;INF769K01028;Mirae Asset Large Cap Fund Regular IDCW;29.199;01-Mar-2024
 
Motilal Oswal Mutual Fund
 
152354;INF247L01CE3;-;Motilal Oswal Large Cap Direct Plan Growth;10.2889;01-Mar-2024
152351;INF247L01CF0;INF247L01CG8;Motilal Oswal Large Cap Direct Plan IDCW;10.2889;01-Mar-2024
152352;INF247L01CB9;-;Motilal Oswal Large Cap Regular Plan Growth;10.2794;01-Mar-2024
152353;INF247L01CC7;INF247L01CD5;Motilal Oswal Large Cap Regular Plan IDCW;10.2794;01-Mar-2024
 
Nippon India Mutual Fund
 
106235;INF204K01562;-;Nippon India Large Cap  Fund- Growth Plan -Growth Option;77.4627;01-Mar-2024
118634;INF204K01XG7;INF204K01XH5;NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option;40.0029;01-Mar-2024
118633;INF204K01D30;-;Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option;85.3718;01-Mar-2024
118632;INF204K01XI3;-;Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option;85.3718;01-Mar-2024
106236;INF204K01539;INF204K01547;NIPPON INDIA LARGE CAP FUND - IDCW Option;27.4113;01-Mar-2024
106240;INF204K01554;-;Nippon India Large Cap Fund- Growth Plan Bonus Option;77.4627;01-Mar-2024
106238;INF204K01513;-;Nippon India Large Cap Fund-Institutional Plan Growth Plan Bonus Option;34.1366;03-Mar-2020
 
PGIM India Mutual Fund
 
138311;INF223J01895;-;PGIM India Large Cap Fund - BONUS OPTION;22.38;28-Jul-2019
138314;INF223J01MM0;-;PGIM India Large Cap Fund - Direct Plan - Bonus;24.02;28-Jul-2019
138313;INF663L01GS2;INF663L01GT0;PGIM India Large Cap Fund - Direct Plan - Dividend;28.81;01-Mar-2024
138312;INF663L01GR4;-;PGIM India Large Cap Fund - Direct Plan - Growth;352.2;01-Mar-2024
138307;INF663L01GU8;INF663L01GV6;PGIM India Large Cap Fund - Dividend;20.59;01-Mar-2024
138308;INF663L01GW4;-;PGIM India Large Cap Fund - Growth;303.15;01-Mar-2024
138310;INF223J01267;-;PGIM India Large Cap Fund Wealth Plan - Growth Option;34.74;28-Jul-2019
138309;INF223J01242;-;PGIM India Large Cap Fund Wealth Plan -Dividend Option;11.63;28-Jul-2019
 
quant Mutual Fund
 
150440;INF966L01AT0;-;quant Large Cap Fund - Growth Option - Direct Plan;14.7055;01-Mar-2024
150441;INF966L01AW4;-;quant Large Cap Fund - Growth Option - Regular Plan;14.3229;01-Mar-2024
150439;INF966L01AU8;INF966L01AV6;quant Large Cap Fund - IDCW Option - Direct Plan;14.7112;01-Mar-2024
150442;INF966L01AX2;INF966L01AY0;quant Large Cap Fund - IDCW Option - Regular Plan;14.3175;01-Mar-2024
